time,latitude,longitude,windspd
2019-10-01,53.0,-113.5,2.9274971
2019-10-02,53.0,-113.5,2.5551624
2019-10-03,53.0,-113.5,3.0391638
2019-10-04,53.0,-113.5,3.386655
2019-10-05,53.0,-113.5,3.8624952
2019-10-06,53.0,-113.5,3.3757303
2019-10-07,53.0,-113.5,2.8566015
2019-10-08,53.0,-113.5,5.387943
2019-10-09,53.0,-113.5,3.1416237
2019-10-10,53.0,-113.5,2.3516076
2019-10-11,53.0,-113.5,1.818697
2019-10-12,53.0,-113.5,2.8546085
2019-10-13,53.0,-113.5,1.8094794
2019-10-14,53.0,-113.5,3.4149778
2019-10-15,53.0,-113.5,3.3884928
2019-10-16,53.0,-113.5,2.5657527
2019-10-17,53.0,-113.5,2.7529094
2019-10-18,53.0,-113.5,2.4644194
2019-10-19,53.0,-113.5,2.322574
2019-10-20,53.0,-113.5,2.5092754
2019-10-21,53.0,-113.5,2.3754232
2019-10-22,53.0,-113.5,2.2376847
2019-10-23,53.0,-113.5,5.9168186
2019-10-24,53.0,-113.5,2.5569398
2019-10-25,53.0,-113.5,3.5559962
2019-10-26,53.0,-113.5,5.9346843
2019-10-27,53.0,-113.5,4.1293993
2019-10-28,53.0,-113.5,6.3411927
2019-10-29,53.0,-113.5,2.8307369
2019-10-30,53.0,-113.5,2.56266
2019-10-31,53.0,-113.5,4.839833
