time,latitude,longitude,windspd
2019-10-01,52.5,-114.5,2.2894228
2019-10-02,52.5,-114.5,1.5299946
2019-10-03,52.5,-114.5,2.202122
2019-10-04,52.5,-114.5,2.5002959
2019-10-05,52.5,-114.5,3.1818316
2019-10-06,52.5,-114.5,2.7518415
2019-10-07,52.5,-114.5,3.1043851
2019-10-08,52.5,-114.5,4.2593555
2019-10-09,52.5,-114.5,2.9382274
2019-10-10,52.5,-114.5,1.7422705
2019-10-11,52.5,-114.5,1.8655537
2019-10-12,52.5,-114.5,1.7629786
2019-10-13,52.5,-114.5,1.6761442
2019-10-14,52.5,-114.5,3.3887737
2019-10-15,52.5,-114.5,3.5946434
2019-10-16,52.5,-114.5,2.3668587
2019-10-17,52.5,-114.5,2.5437195
2019-10-18,52.5,-114.5,2.8055315
2019-10-19,52.5,-114.5,1.807506
2019-10-20,52.5,-114.5,1.735742
2019-10-21,52.5,-114.5,2.0444775
2019-10-22,52.5,-114.5,2.436943
2019-10-23,52.5,-114.5,5.518452
2019-10-24,52.5,-114.5,2.2658122
2019-10-25,52.5,-114.5,3.5219648
2019-10-26,52.5,-114.5,5.7920823
2019-10-27,52.5,-114.5,4.333237
2019-10-28,52.5,-114.5,5.469
2019-10-29,52.5,-114.5,2.2593715
2019-10-30,52.5,-114.5,1.8032866
2019-10-31,52.5,-114.5,3.743267
