time,latitude,longitude,windspd
2019-10-01 00:00:00,49.5,-113.0,0.71315473
2019-10-01 01:00:00,49.5,-113.0,1.9295886
2019-10-01 02:00:00,49.5,-113.0,2.210489
2019-10-01 03:00:00,49.5,-113.0,2.213405
2019-10-01 04:00:00,49.5,-113.0,2.41229
2019-10-01 05:00:00,49.5,-113.0,2.5493484
2019-10-01 06:00:00,49.5,-113.0,2.5277357
2019-10-01 07:00:00,49.5,-113.0,2.4815497
2019-10-01 08:00:00,49.5,-113.0,2.439448
2019-10-01 09:00:00,49.5,-113.0,2.4249184
2019-10-01 10:00:00,49.5,-113.0,2.550977
2019-10-01 11:00:00,49.5,-113.0,2.588362
2019-10-01 12:00:00,49.5,-113.0,2.5232925
2019-10-01 13:00:00,49.5,-113.0,2.4224122
2019-10-01 14:00:00,49.5,-113.0,2.3337817
2019-10-01 15:00:00,49.5,-113.0,1.9798948
2019-10-01 16:00:00,49.5,-113.0,1.7755717
2019-10-01 17:00:00,49.5,-113.0,1.658587
2019-10-01 18:00:00,49.5,-113.0,1.3991979
2019-10-01 19:00:00,49.5,-113.0,1.2225703
2019-10-01 20:00:00,49.5,-113.0,1.2248025
2019-10-01 21:00:00,49.5,-113.0,1.4836962
2019-10-01 22:00:00,49.5,-113.0,1.7662525
2019-10-01 23:00:00,49.5,-113.0,1.8100194
2019-10-02 00:00:00,49.5,-113.0,2.4015412
2019-10-02 01:00:00,49.5,-113.0,2.817096
2019-10-02 02:00:00,49.5,-113.0,3.0155728
2019-10-02 03:00:00,49.5,-113.0,3.0546706
2019-10-02 04:00:00,49.5,-113.0,2.9960732
2019-10-02 05:00:00,49.5,-113.0,2.939325
2019-10-02 06:00:00,49.5,-113.0,2.899309
2019-10-02 07:00:00,49.5,-113.0,2.888454
2019-10-02 08:00:00,49.5,-113.0,2.8913484
2019-10-02 09:00:00,49.5,-113.0,2.9467564
2019-10-02 10:00:00,49.5,-113.0,2.8768973
2019-10-02 11:00:00,49.5,-113.0,2.9550478
2019-10-02 12:00:00,49.5,-113.0,2.9568295
2019-10-02 13:00:00,49.5,-113.0,2.931872
2019-10-02 14:00:00,49.5,-113.0,2.884274
2019-10-02 15:00:00,49.5,-113.0,2.554658
2019-10-02 16:00:00,49.5,-113.0,2.313668
2019-10-02 17:00:00,49.5,-113.0,2.4125144
2019-10-02 18:00:00,49.5,-113.0,2.6594381
2019-10-02 19:00:00,49.5,-113.0,2.871673
2019-10-02 20:00:00,49.5,-113.0,2.9351354
2019-10-02 21:00:00,49.5,-113.0,2.7034552
2019-10-02 22:00:00,49.5,-113.0,2.457406
2019-10-02 23:00:00,49.5,-113.0,2.4349802
