time,latitude,longitude,windspd
2019-10-01 00:00:00,51.0,-115.0,0.7817659
2019-10-01 01:00:00,51.0,-115.0,0.97280693
2019-10-01 02:00:00,51.0,-115.0,0.959968
2019-10-01 03:00:00,51.0,-115.0,1.1426164
2019-10-01 04:00:00,51.0,-115.0,1.6064768
2019-10-01 05:00:00,51.0,-115.0,1.9858766
2019-10-01 06:00:00,51.0,-115.0,2.1959355
2019-10-01 07:00:00,51.0,-115.0,2.2507029
2019-10-01 08:00:00,51.0,-115.0,2.2235138
2019-10-01 09:00:00,51.0,-115.0,2.2639399
2019-10-01 10:00:00,51.0,-115.0,2.5399482
2019-10-01 11:00:00,51.0,-115.0,2.465
2019-10-01 12:00:00,51.0,-115.0,2.4221487
2019-10-01 13:00:00,51.0,-115.0,2.3899639
2019-10-01 14:00:00,51.0,-115.0,2.3652709
2019-10-01 15:00:00,51.0,-115.0,2.016146
2019-10-01 16:00:00,51.0,-115.0,1.7269219
2019-10-01 17:00:00,51.0,-115.0,1.5635748
2019-10-01 18:00:00,51.0,-115.0,1.4346278
2019-10-01 19:00:00,51.0,-115.0,1.2173847
2019-10-01 20:00:00,51.0,-115.0,1.0009781
2019-10-01 21:00:00,51.0,-115.0,0.954858
2019-10-01 22:00:00,51.0,-115.0,0.9640099
2019-10-01 23:00:00,51.0,-115.0,0.81302375
2019-10-02 00:00:00,51.0,-115.0,0.8019752
2019-10-02 01:00:00,51.0,-115.0,1.2295786
2019-10-02 02:00:00,51.0,-115.0,1.7667884
2019-10-02 03:00:00,51.0,-115.0,2.0873957
2019-10-02 04:00:00,51.0,-115.0,2.103236
2019-10-02 05:00:00,51.0,-115.0,2.2052228
2019-10-02 06:00:00,51.0,-115.0,2.3206887
2019-10-02 07:00:00,51.0,-115.0,2.344918
2019-10-02 08:00:00,51.0,-115.0,2.409899
2019-10-02 09:00:00,51.0,-115.0,2.4348762
2019-10-02 10:00:00,51.0,-115.0,2.3984044
2019-10-02 11:00:00,51.0,-115.0,2.4278355
2019-10-02 12:00:00,51.0,-115.0,2.3657649
2019-10-02 13:00:00,51.0,-115.0,2.3424726
2019-10-02 14:00:00,51.0,-115.0,2.2904568
2019-10-02 15:00:00,51.0,-115.0,2.0989563
2019-10-02 16:00:00,51.0,-115.0,1.7445884
2019-10-02 17:00:00,51.0,-115.0,1.7293454
2019-10-02 18:00:00,51.0,-115.0,1.7014153
2019-10-02 19:00:00,51.0,-115.0,1.5618205
2019-10-02 20:00:00,51.0,-115.0,1.4719597
2019-10-02 21:00:00,51.0,-115.0,1.3918557
2019-10-02 22:00:00,51.0,-115.0,1.4461919
2019-10-02 23:00:00,51.0,-115.0,1.2912457
2019-10-03 00:00:00,51.0,-115.0,1.4819789
2019-10-03 01:00:00,51.0,-115.0,1.8879306
2019-10-03 02:00:00,51.0,-115.0,2.1633472
2019-10-03 03:00:00,51.0,-115.0,2.10072
2019-10-03 04:00:00,51.0,-115.0,2.0819936
2019-10-03 05:00:00,51.0,-115.0,2.128685
2019-10-03 06:00:00,51.0,-115.0,2.1301696
2019-10-03 07:00:00,51.0,-115.0,2.1969426
2019-10-03 08:00:00,51.0,-115.0,2.2535632
2019-10-03 09:00:00,51.0,-115.0,2.2486343
2019-10-03 10:00:00,51.0,-115.0,2.2437239
2019-10-03 11:00:00,51.0,-115.0,2.3163645
2019-10-03 12:00:00,51.0,-115.0,2.3391716
2019-10-03 13:00:00,51.0,-115.0,2.3781524
2019-10-03 14:00:00,51.0,-115.0,2.420512
2019-10-03 15:00:00,51.0,-115.0,2.1375508
2019-10-03 16:00:00,51.0,-115.0,1.910953
2019-10-03 17:00:00,51.0,-115.0,2.015976
2019-10-03 18:00:00,51.0,-115.0,2.132194
2019-10-03 19:00:00,51.0,-115.0,2.155658
2019-10-03 20:00:00,51.0,-115.0,2.2478921
2019-10-03 21:00:00,51.0,-115.0,2.6332178
2019-10-03 22:00:00,51.0,-115.0,2.7091458
2019-10-03 23:00:00,51.0,-115.0,2.4428425
2019-10-04 00:00:00,51.0,-115.0,2.1895425
2019-10-04 01:00:00,51.0,-115.0,2.01802
2019-10-04 02:00:00,51.0,-115.0,1.9986117
2019-10-04 03:00:00,51.0,-115.0,1.9734622
2019-10-04 04:00:00,51.0,-115.0,1.9143549
2019-10-04 05:00:00,51.0,-115.0,1.9974825
2019-10-04 06:00:00,51.0,-115.0,2.1232533
2019-10-04 07:00:00,51.0,-115.0,2.1800387
2019-10-04 08:00:00,51.0,-115.0,2.2206945
2019-10-04 09:00:00,51.0,-115.0,2.2493033
2019-10-04 10:00:00,51.0,-115.0,2.167021
2019-10-04 11:00:00,51.0,-115.0,2.2360396
2019-10-04 12:00:00,51.0,-115.0,2.2726004
2019-10-04 13:00:00,51.0,-115.0,2.286589
2019-10-04 14:00:00,51.0,-115.0,2.2764752
2019-10-04 15:00:00,51.0,-115.0,2.046946
2019-10-04 16:00:00,51.0,-115.0,2.0690792
2019-10-04 17:00:00,51.0,-115.0,2.0533152
2019-10-04 18:00:00,51.0,-115.0,2.538648
2019-10-04 19:00:00,51.0,-115.0,3.0746198
2019-10-04 20:00:00,51.0,-115.0,3.093538
2019-10-04 21:00:00,51.0,-115.0,3.008543
2019-10-04 22:00:00,51.0,-115.0,2.7258344
2019-10-04 23:00:00,51.0,-115.0,2.3767502
2019-10-05 00:00:00,51.0,-115.0,2.2507968
2019-10-05 01:00:00,51.0,-115.0,2.2369206
2019-10-05 02:00:00,51.0,-115.0,2.347985
2019-10-05 03:00:00,51.0,-115.0,2.4023676
2019-10-05 04:00:00,51.0,-115.0,2.5874858
2019-10-05 05:00:00,51.0,-115.0,2.7458422
2019-10-05 06:00:00,51.0,-115.0,2.723355
2019-10-05 07:00:00,51.0,-115.0,2.5520062
2019-10-05 08:00:00,51.0,-115.0,2.553349
2019-10-05 09:00:00,51.0,-115.0,2.512814
2019-10-05 10:00:00,51.0,-115.0,2.576021
2019-10-05 11:00:00,51.0,-115.0,2.4298506
2019-10-05 12:00:00,51.0,-115.0,2.3964922
2019-10-05 13:00:00,51.0,-115.0,2.3696828
2019-10-05 14:00:00,51.0,-115.0,2.301313
2019-10-05 15:00:00,51.0,-115.0,2.140775
2019-10-05 16:00:00,51.0,-115.0,1.9103839
2019-10-05 17:00:00,51.0,-115.0,2.107369
2019-10-05 18:00:00,51.0,-115.0,2.842105
2019-10-05 19:00:00,51.0,-115.0,3.3214376
2019-10-05 20:00:00,51.0,-115.0,3.3497062
2019-10-05 21:00:00,51.0,-115.0,3.267395
2019-10-05 22:00:00,51.0,-115.0,2.9303703
2019-10-05 23:00:00,51.0,-115.0,2.8738756
2019-10-06 00:00:00,51.0,-115.0,2.7946422
2019-10-06 01:00:00,51.0,-115.0,2.8549387
2019-10-06 02:00:00,51.0,-115.0,2.7529228
2019-10-06 03:00:00,51.0,-115.0,2.7606537
2019-10-06 04:00:00,51.0,-115.0,2.7089238
2019-10-06 05:00:00,51.0,-115.0,2.560825
2019-10-06 06:00:00,51.0,-115.0,2.5589807
2019-10-06 07:00:00,51.0,-115.0,2.5875823
2019-10-06 08:00:00,51.0,-115.0,2.6077178
2019-10-06 09:00:00,51.0,-115.0,2.5918841
2019-10-06 10:00:00,51.0,-115.0,2.6362197
2019-10-06 11:00:00,51.0,-115.0,2.6537364
2019-10-06 12:00:00,51.0,-115.0,2.7164242
2019-10-06 13:00:00,51.0,-115.0,2.7262006
2019-10-06 14:00:00,51.0,-115.0,2.7486212
2019-10-06 15:00:00,51.0,-115.0,2.6962738
