time,latitude,longitude,windspd
2019-10-01,51.0,-118.25,0.32105818
2019-10-02,51.0,-118.25,0.53809184
2019-10-03,51.0,-118.25,0.8058216
2019-10-04,51.0,-118.25,0.52598935
2019-10-05,51.0,-118.25,0.7116838
2019-10-06,51.0,-118.25,0.5335285
2019-10-07,51.0,-118.25,0.99687463
2019-10-08,51.0,-118.25,1.0169531
2019-10-09,51.0,-118.25,1.0248824
2019-10-10,51.0,-118.25,0.36822665
2019-10-11,51.0,-118.25,0.47321925
2019-10-12,51.0,-118.25,0.5323759
2019-10-13,51.0,-118.25,0.47511768
2019-10-14,51.0,-118.25,0.61692834
2019-10-15,51.0,-118.25,0.7474627
2019-10-16,51.0,-118.25,0.89394027
2019-10-17,51.0,-118.25,0.8474021
2019-10-18,51.0,-118.25,0.82981706
2019-10-19,51.0,-118.25,0.5698375
2019-10-20,51.0,-118.25,0.50853753
2019-10-21,51.0,-118.25,0.7484525
2019-10-22,51.0,-118.25,0.96682626
2019-10-23,51.0,-118.25,0.7560083
2019-10-24,51.0,-118.25,0.57930464
2019-10-25,51.0,-118.25,1.0535042
2019-10-26,51.0,-118.25,1.0163094
2019-10-27,51.0,-118.25,0.784221
2019-10-28,51.0,-118.25,1.0731498
2019-10-29,51.0,-118.25,0.5898001
2019-10-30,51.0,-118.25,0.27917936
2019-10-31,51.0,-118.25,0.48942757
