time,latitude,longitude,windspd
2019-10-01 00:00:00,52.25,-114.5,2.6643236
2019-10-01 01:00:00,52.25,-114.5,2.5009599
2019-10-01 02:00:00,52.25,-114.5,2.4986875
2019-10-01 03:00:00,52.25,-114.5,2.6637619
2019-10-01 04:00:00,52.25,-114.5,2.809214
2019-10-01 05:00:00,52.25,-114.5,2.7743785
2019-10-01 06:00:00,52.25,-114.5,2.645255
2019-10-01 07:00:00,52.25,-114.5,2.5357337
2019-10-01 08:00:00,52.25,-114.5,2.448168
2019-10-01 09:00:00,52.25,-114.5,2.2765796
2019-10-01 10:00:00,52.25,-114.5,1.9838082
2019-10-01 11:00:00,52.25,-114.5,1.8896272
2019-10-01 12:00:00,52.25,-114.5,1.879397
2019-10-01 13:00:00,52.25,-114.5,1.8459688
2019-10-01 14:00:00,52.25,-114.5,1.8663832
2019-10-01 15:00:00,52.25,-114.5,1.5238172
2019-10-01 16:00:00,52.25,-114.5,1.3796514
2019-10-01 17:00:00,52.25,-114.5,1.362556
2019-10-01 18:00:00,52.25,-114.5,1.6098788
2019-10-01 19:00:00,52.25,-114.5,1.9378422
2019-10-01 20:00:00,52.25,-114.5,2.1596427
2019-10-01 21:00:00,52.25,-114.5,2.3244965
2019-10-01 22:00:00,52.25,-114.5,2.5717301
2019-10-01 23:00:00,52.25,-114.5,2.8976622
2019-10-02 00:00:00,52.25,-114.5,2.5562632
2019-10-02 01:00:00,52.25,-114.5,2.6474497
2019-10-02 02:00:00,52.25,-114.5,2.6816647
2019-10-02 03:00:00,52.25,-114.5,2.5594926
2019-10-02 04:00:00,52.25,-114.5,2.293751
2019-10-02 05:00:00,52.25,-114.5,2.049489
2019-10-02 06:00:00,52.25,-114.5,1.8167803
2019-10-02 07:00:00,52.25,-114.5,1.5479946
2019-10-02 08:00:00,52.25,-114.5,1.3821402
2019-10-02 09:00:00,52.25,-114.5,1.2617418
2019-10-02 10:00:00,52.25,-114.5,1.1927758
2019-10-02 11:00:00,52.25,-114.5,1.1987927
2019-10-02 12:00:00,52.25,-114.5,1.0738989
2019-10-02 13:00:00,52.25,-114.5,1.0750909
2019-10-02 14:00:00,52.25,-114.5,1.148696
2019-10-02 15:00:00,52.25,-114.5,0.8429906
2019-10-02 16:00:00,52.25,-114.5,0.71776235
2019-10-02 17:00:00,52.25,-114.5,0.68276036
2019-10-02 18:00:00,52.25,-114.5,0.5928063
2019-10-02 19:00:00,52.25,-114.5,0.46952835
2019-10-02 20:00:00,52.25,-114.5,0.5291381
2019-10-02 21:00:00,52.25,-114.5,0.6193538
2019-10-02 22:00:00,52.25,-114.5,1.1374911
2019-10-02 23:00:00,52.25,-114.5,1.7523377
2019-10-03 00:00:00,52.25,-114.5,2.2111075
2019-10-03 01:00:00,52.25,-114.5,2.8404584
2019-10-03 02:00:00,52.25,-114.5,2.9386451
2019-10-03 03:00:00,52.25,-114.5,2.777343
2019-10-03 04:00:00,52.25,-114.5,2.5093827
2019-10-03 05:00:00,52.25,-114.5,2.2585013
2019-10-03 06:00:00,52.25,-114.5,2.0474772
2019-10-03 07:00:00,52.25,-114.5,1.8205487
2019-10-03 08:00:00,52.25,-114.5,1.6787161
2019-10-03 09:00:00,52.25,-114.5,1.5778006
2019-10-03 10:00:00,52.25,-114.5,1.5172637
2019-10-03 11:00:00,52.25,-114.5,1.4520022
2019-10-03 12:00:00,52.25,-114.5,1.466375
2019-10-03 13:00:00,52.25,-114.5,1.5303276
2019-10-03 14:00:00,52.25,-114.5,1.5349998
2019-10-03 15:00:00,52.25,-114.5,1.2849104
2019-10-03 16:00:00,52.25,-114.5,1.1944352
2019-10-03 17:00:00,52.25,-114.5,1.3803315
2019-10-03 18:00:00,52.25,-114.5,1.7474597
2019-10-03 19:00:00,52.25,-114.5,2.160653
2019-10-03 20:00:00,52.25,-114.5,2.650033
2019-10-03 21:00:00,52.25,-114.5,3.018366
2019-10-03 22:00:00,52.25,-114.5,3.024704
2019-10-03 23:00:00,52.25,-114.5,3.1591132
2019-10-04 00:00:00,52.25,-114.5,2.8811042
2019-10-04 01:00:00,52.25,-114.5,2.574605
2019-10-04 02:00:00,52.25,-114.5,2.3045309
2019-10-04 03:00:00,52.25,-114.5,1.8213481
2019-10-04 04:00:00,52.25,-114.5,1.2315847
2019-10-04 05:00:00,52.25,-114.5,1.9057217
2019-10-04 06:00:00,52.25,-114.5,2.6008282
2019-10-04 07:00:00,52.25,-114.5,2.6393228
2019-10-04 08:00:00,52.25,-114.5,2.6223888
2019-10-04 09:00:00,52.25,-114.5,2.600365
2019-10-04 10:00:00,52.25,-114.5,2.5773408
2019-10-04 11:00:00,52.25,-114.5,2.3782902
2019-10-04 12:00:00,52.25,-114.5,2.2994406
2019-10-04 13:00:00,52.25,-114.5,2.3340707
2019-10-04 14:00:00,52.25,-114.5,2.3701625
2019-10-04 15:00:00,52.25,-114.5,2.155692
2019-10-04 16:00:00,52.25,-114.5,2.179494
2019-10-04 17:00:00,52.25,-114.5,2.2877784
2019-10-04 18:00:00,52.25,-114.5,2.3733678
2019-10-04 19:00:00,52.25,-114.5,3.5082304
2019-10-04 20:00:00,52.25,-114.5,3.9357774
2019-10-04 21:00:00,52.25,-114.5,2.988191
2019-10-04 22:00:00,52.25,-114.5,2.185395
