time,latitude,longitude,windspd
2019-10-01 00:00:00,51.75,-114.0,1.5882144
2019-10-01 01:00:00,51.75,-114.0,1.9177736
2019-10-01 02:00:00,51.75,-114.0,2.3025746
2019-10-01 03:00:00,51.75,-114.0,2.612664
2019-10-01 04:00:00,51.75,-114.0,2.6314762
2019-10-01 05:00:00,51.75,-114.0,2.5775619
2019-10-01 06:00:00,51.75,-114.0,2.5668318
2019-10-01 07:00:00,51.75,-114.0,2.56573
2019-10-01 08:00:00,51.75,-114.0,2.6345196
2019-10-01 09:00:00,51.75,-114.0,2.5720835
2019-10-01 10:00:00,51.75,-114.0,2.3061125
2019-10-01 11:00:00,51.75,-114.0,2.329491
2019-10-01 12:00:00,51.75,-114.0,2.2956965
2019-10-01 13:00:00,51.75,-114.0,2.2074144
2019-10-01 14:00:00,51.75,-114.0,2.0500536
2019-10-01 15:00:00,51.75,-114.0,2.1184275
2019-10-01 16:00:00,51.75,-114.0,1.9827305
2019-10-01 17:00:00,51.75,-114.0,2.2610724
2019-10-01 18:00:00,51.75,-114.0,2.6736476
2019-10-01 19:00:00,51.75,-114.0,2.8869083
2019-10-01 20:00:00,51.75,-114.0,3.0267944
2019-10-01 21:00:00,51.75,-114.0,3.006395
2019-10-01 22:00:00,51.75,-114.0,2.8182523
2019-10-01 23:00:00,51.75,-114.0,2.860615
2019-10-02 00:00:00,51.75,-114.0,2.569034
2019-10-02 01:00:00,51.75,-114.0,2.812569
2019-10-02 02:00:00,51.75,-114.0,2.7239232
2019-10-02 03:00:00,51.75,-114.0,2.5947952
2019-10-02 04:00:00,51.75,-114.0,2.3791437
2019-10-02 05:00:00,51.75,-114.0,2.2059994
2019-10-02 06:00:00,51.75,-114.0,2.0577707
2019-10-02 07:00:00,51.75,-114.0,1.896134
2019-10-02 08:00:00,51.75,-114.0,1.7001083
2019-10-02 09:00:00,51.75,-114.0,1.452649
2019-10-02 10:00:00,51.75,-114.0,1.4952459
2019-10-02 11:00:00,51.75,-114.0,1.4607892
2019-10-02 12:00:00,51.75,-114.0,1.1551559
2019-10-02 13:00:00,51.75,-114.0,1.030754
2019-10-02 14:00:00,51.75,-114.0,1.1351881
2019-10-02 15:00:00,51.75,-114.0,1.1522295
2019-10-02 16:00:00,51.75,-114.0,1.1620412
2019-10-02 17:00:00,51.75,-114.0,1.0782354
2019-10-02 18:00:00,51.75,-114.0,1.1680875
2019-10-02 19:00:00,51.75,-114.0,1.3563141
2019-10-02 20:00:00,51.75,-114.0,1.6123407
2019-10-02 21:00:00,51.75,-114.0,1.9206183
2019-10-02 22:00:00,51.75,-114.0,2.307216
2019-10-02 23:00:00,51.75,-114.0,2.8747616
2019-10-03 00:00:00,51.75,-114.0,2.919185
2019-10-03 01:00:00,51.75,-114.0,2.9748523
2019-10-03 02:00:00,51.75,-114.0,2.824126
2019-10-03 03:00:00,51.75,-114.0,2.6517854
2019-10-03 04:00:00,51.75,-114.0,2.497476
2019-10-03 05:00:00,51.75,-114.0,2.3622508
2019-10-03 06:00:00,51.75,-114.0,2.217508
2019-10-03 07:00:00,51.75,-114.0,2.037238
2019-10-03 08:00:00,51.75,-114.0,1.9669033
2019-10-03 09:00:00,51.75,-114.0,1.9524806
2019-10-03 10:00:00,51.75,-114.0,1.8865846
2019-10-03 11:00:00,51.75,-114.0,1.849667
2019-10-03 12:00:00,51.75,-114.0,1.8436648
2019-10-03 13:00:00,51.75,-114.0,1.8826096
2019-10-03 14:00:00,51.75,-114.0,1.8469311
2019-10-03 15:00:00,51.75,-114.0,1.7870824
2019-10-03 16:00:00,51.75,-114.0,1.9281082
2019-10-03 17:00:00,51.75,-114.0,2.2275074
2019-10-03 18:00:00,51.75,-114.0,2.5569127
2019-10-03 19:00:00,51.75,-114.0,2.9713993
2019-10-03 20:00:00,51.75,-114.0,3.411394
2019-10-03 21:00:00,51.75,-114.0,3.6640878
2019-10-03 22:00:00,51.75,-114.0,3.6425629
2019-10-03 23:00:00,51.75,-114.0,3.5678346
2019-10-04 00:00:00,51.75,-114.0,3.200481
2019-10-04 01:00:00,51.75,-114.0,2.8841014
2019-10-04 02:00:00,51.75,-114.0,2.559789
2019-10-04 03:00:00,51.75,-114.0,1.9291507
2019-10-04 04:00:00,51.75,-114.0,1.3772511
2019-10-04 05:00:00,51.75,-114.0,1.8682197
2019-10-04 06:00:00,51.75,-114.0,2.3411014
2019-10-04 07:00:00,51.75,-114.0,2.6068878
2019-10-04 08:00:00,51.75,-114.0,2.7056525
2019-10-04 09:00:00,51.75,-114.0,2.6607516
2019-10-04 10:00:00,51.75,-114.0,2.6563985
2019-10-04 11:00:00,51.75,-114.0,2.5617714
2019-10-04 12:00:00,51.75,-114.0,2.5231984
2019-10-04 13:00:00,51.75,-114.0,2.5686305
2019-10-04 14:00:00,51.75,-114.0,2.6542683
2019-10-04 15:00:00,51.75,-114.0,2.3847396
2019-10-04 16:00:00,51.75,-114.0,2.4039292
2019-10-04 17:00:00,51.75,-114.0,2.2731602
2019-10-04 18:00:00,51.75,-114.0,2.1623046
2019-10-04 19:00:00,51.75,-114.0,2.336185
2019-10-04 20:00:00,51.75,-114.0,2.5248747
2019-10-04 21:00:00,51.75,-114.0,3.193886
2019-10-04 22:00:00,51.75,-114.0,2.2823982
2019-10-04 23:00:00,51.75,-114.0,2.4003234
2019-10-05 00:00:00,51.75,-114.0,1.5773736
2019-10-05 01:00:00,51.75,-114.0,0.51814204
2019-10-05 02:00:00,51.75,-114.0,2.0428376
2019-10-05 03:00:00,51.75,-114.0,2.9304125
2019-10-05 04:00:00,51.75,-114.0,3.45505
2019-10-05 05:00:00,51.75,-114.0,3.6632152
2019-10-05 06:00:00,51.75,-114.0,3.5489175
2019-10-05 07:00:00,51.75,-114.0,3.400361
2019-10-05 08:00:00,51.75,-114.0,3.3046002
2019-10-05 09:00:00,51.75,-114.0,3.270957
2019-10-05 10:00:00,51.75,-114.0,2.9467158
