time,latitude,longitude,windspd
2019-10-01 00:00:00,52.5,-113.5,1.9933202
2019-10-01 01:00:00,52.5,-113.5,1.8354111
2019-10-01 02:00:00,52.5,-113.5,1.743939
2019-10-01 03:00:00,52.5,-113.5,2.0257304
2019-10-01 04:00:00,52.5,-113.5,2.0889895
2019-10-01 05:00:00,52.5,-113.5,2.0448058
2019-10-01 06:00:00,52.5,-113.5,2.0791485
2019-10-01 07:00:00,52.5,-113.5,2.1015167
2019-10-01 08:00:00,52.5,-113.5,2.2048287
2019-10-01 09:00:00,52.5,-113.5,2.253768
2019-10-01 10:00:00,52.5,-113.5,2.1526814
2019-10-01 11:00:00,52.5,-113.5,2.3150938
2019-10-01 12:00:00,52.5,-113.5,2.3843815
2019-10-01 13:00:00,52.5,-113.5,2.4942777
2019-10-01 14:00:00,52.5,-113.5,2.521419
2019-10-01 15:00:00,52.5,-113.5,3.0399108
2019-10-01 16:00:00,52.5,-113.5,2.8251364
2019-10-01 17:00:00,52.5,-113.5,2.961599
2019-10-01 18:00:00,52.5,-113.5,3.0251992
2019-10-01 19:00:00,52.5,-113.5,3.1242127
2019-10-01 20:00:00,52.5,-113.5,3.121123
2019-10-01 21:00:00,52.5,-113.5,2.9819932
2019-10-01 22:00:00,52.5,-113.5,2.9384243
2019-10-01 23:00:00,52.5,-113.5,2.92719
2019-10-02 00:00:00,52.5,-113.5,2.3789468
2019-10-02 01:00:00,52.5,-113.5,2.549306
2019-10-02 02:00:00,52.5,-113.5,2.6890953
2019-10-02 03:00:00,52.5,-113.5,2.6999102
2019-10-02 04:00:00,52.5,-113.5,2.643022
2019-10-02 05:00:00,52.5,-113.5,2.5907698
2019-10-02 06:00:00,52.5,-113.5,2.4372668
2019-10-02 07:00:00,52.5,-113.5,2.2651618
2019-10-02 08:00:00,52.5,-113.5,2.1267655
2019-10-02 09:00:00,52.5,-113.5,2.030675
2019-10-02 10:00:00,52.5,-113.5,2.1010392
2019-10-02 11:00:00,52.5,-113.5,2.1538823
2019-10-02 12:00:00,52.5,-113.5,2.0370498
2019-10-02 13:00:00,52.5,-113.5,1.9548429
2019-10-02 14:00:00,52.5,-113.5,1.8835248
2019-10-02 15:00:00,52.5,-113.5,2.0147085
2019-10-02 16:00:00,52.5,-113.5,1.87537
2019-10-02 17:00:00,52.5,-113.5,1.683989
2019-10-02 18:00:00,52.5,-113.5,1.6467966
2019-10-02 19:00:00,52.5,-113.5,1.7606837
2019-10-02 20:00:00,52.5,-113.5,1.896357
2019-10-02 21:00:00,52.5,-113.5,1.9837099
2019-10-02 22:00:00,52.5,-113.5,2.3066077
2019-10-02 23:00:00,52.5,-113.5,2.7155387
2019-10-03 00:00:00,52.5,-113.5,2.6334963
2019-10-03 01:00:00,52.5,-113.5,2.856399
2019-10-03 02:00:00,52.5,-113.5,2.906082
2019-10-03 03:00:00,52.5,-113.5,2.8770373
2019-10-03 04:00:00,52.5,-113.5,2.7333531
2019-10-03 05:00:00,52.5,-113.5,2.5729148
2019-10-03 06:00:00,52.5,-113.5,2.4445586
2019-10-03 07:00:00,52.5,-113.5,2.3360424
2019-10-03 08:00:00,52.5,-113.5,2.3217182
2019-10-03 09:00:00,52.5,-113.5,2.3192942
2019-10-03 10:00:00,52.5,-113.5,2.3198423
2019-10-03 11:00:00,52.5,-113.5,2.3139002
2019-10-03 12:00:00,52.5,-113.5,2.2127392
2019-10-03 13:00:00,52.5,-113.5,2.2195156
2019-10-03 14:00:00,52.5,-113.5,2.1944814
2019-10-03 15:00:00,52.5,-113.5,2.3750887
2019-10-03 16:00:00,52.5,-113.5,2.3189607
2019-10-03 17:00:00,52.5,-113.5,2.3588798
2019-10-03 18:00:00,52.5,-113.5,2.5222528
2019-10-03 19:00:00,52.5,-113.5,2.692603
2019-10-03 20:00:00,52.5,-113.5,3.0030758
2019-10-03 21:00:00,52.5,-113.5,3.3195686
2019-10-03 22:00:00,52.5,-113.5,3.0516536
2019-10-03 23:00:00,52.5,-113.5,2.8249404
2019-10-04 00:00:00,52.5,-113.5,2.7347646
2019-10-04 01:00:00,52.5,-113.5,2.6860712
2019-10-04 02:00:00,52.5,-113.5,2.4216433
2019-10-04 03:00:00,52.5,-113.5,2.2329173
2019-10-04 04:00:00,52.5,-113.5,1.9948313
2019-10-04 05:00:00,52.5,-113.5,1.6667829
2019-10-04 06:00:00,52.5,-113.5,1.6635398
2019-10-04 07:00:00,52.5,-113.5,1.6863011
2019-10-04 08:00:00,52.5,-113.5,1.8678168
2019-10-04 09:00:00,52.5,-113.5,2.301749
2019-10-04 10:00:00,52.5,-113.5,2.4922345
2019-10-04 11:00:00,52.5,-113.5,2.5028465
2019-10-04 12:00:00,52.5,-113.5,2.3983855
2019-10-04 13:00:00,52.5,-113.5,2.3972435
2019-10-04 14:00:00,52.5,-113.5,2.5539565
2019-10-04 15:00:00,52.5,-113.5,2.5058372
2019-10-04 16:00:00,52.5,-113.5,2.4058647
2019-10-04 17:00:00,52.5,-113.5,2.7891417
2019-10-04 18:00:00,52.5,-113.5,3.4378364
2019-10-04 19:00:00,52.5,-113.5,4.7292223
2019-10-04 20:00:00,52.5,-113.5,5.4800267
2019-10-04 21:00:00,52.5,-113.5,4.971426
2019-10-04 22:00:00,52.5,-113.5,2.8543732
2019-10-04 23:00:00,52.5,-113.5,1.4963139
2019-10-05 00:00:00,52.5,-113.5,1.4383357
2019-10-05 01:00:00,52.5,-113.5,2.2017412
2019-10-05 02:00:00,52.5,-113.5,2.2255025
2019-10-05 03:00:00,52.5,-113.5,2.3270507
2019-10-05 04:00:00,52.5,-113.5,2.5587254
2019-10-05 05:00:00,52.5,-113.5,2.8765113
2019-10-05 06:00:00,52.5,-113.5,3.4319212
2019-10-05 07:00:00,52.5,-113.5,3.4594965
