time,latitude,longitude,windspd
2019-10-01 00:00:00,51.25,-115.5,0.38956857
2019-10-01 01:00:00,51.25,-115.5,0.57608145
2019-10-01 02:00:00,51.25,-115.5,0.6169585
2019-10-01 03:00:00,51.25,-115.5,0.92202985
2019-10-01 04:00:00,51.25,-115.5,1.1936381
2019-10-01 05:00:00,51.25,-115.5,1.3598708
2019-10-01 06:00:00,51.25,-115.5,1.453039
2019-10-01 07:00:00,51.25,-115.5,1.5381093
2019-10-01 08:00:00,51.25,-115.5,1.6033661
2019-10-01 09:00:00,51.25,-115.5,1.6862472
2019-10-01 10:00:00,51.25,-115.5,1.7021511
2019-10-01 11:00:00,51.25,-115.5,1.6985446
2019-10-01 12:00:00,51.25,-115.5,1.714664
2019-10-01 13:00:00,51.25,-115.5,1.7767686
2019-10-01 14:00:00,51.25,-115.5,1.8004097
2019-10-01 15:00:00,51.25,-115.5,1.6734831
2019-10-01 16:00:00,51.25,-115.5,1.4141736
2019-10-01 17:00:00,51.25,-115.5,1.329535
2019-10-01 18:00:00,51.25,-115.5,1.3553506
2019-10-01 19:00:00,51.25,-115.5,1.2954948
2019-10-01 20:00:00,51.25,-115.5,1.1757084
2019-10-01 21:00:00,51.25,-115.5,1.0992051
2019-10-01 22:00:00,51.25,-115.5,0.91527
2019-10-01 23:00:00,51.25,-115.5,0.9902428
2019-10-02 00:00:00,51.25,-115.5,0.9061452
2019-10-02 01:00:00,51.25,-115.5,1.066435
2019-10-02 02:00:00,51.25,-115.5,1.2540956
2019-10-02 03:00:00,51.25,-115.5,1.4036386
2019-10-02 04:00:00,51.25,-115.5,1.5351418
2019-10-02 05:00:00,51.25,-115.5,1.6189399
2019-10-02 06:00:00,51.25,-115.5,1.7010773
2019-10-02 07:00:00,51.25,-115.5,1.7739989
2019-10-02 08:00:00,51.25,-115.5,1.8297126
2019-10-02 09:00:00,51.25,-115.5,1.8424952
2019-10-02 10:00:00,51.25,-115.5,1.8315709
2019-10-02 11:00:00,51.25,-115.5,1.8039978
2019-10-02 12:00:00,51.25,-115.5,1.8119192
2019-10-02 13:00:00,51.25,-115.5,1.8052049
2019-10-02 14:00:00,51.25,-115.5,1.7956178
2019-10-02 15:00:00,51.25,-115.5,1.5931317
2019-10-02 16:00:00,51.25,-115.5,1.3488255
2019-10-02 17:00:00,51.25,-115.5,1.4570405
2019-10-02 18:00:00,51.25,-115.5,1.5046409
2019-10-02 19:00:00,51.25,-115.5,1.4801776
2019-10-02 20:00:00,51.25,-115.5,1.4592953
2019-10-02 21:00:00,51.25,-115.5,1.4241401
2019-10-02 22:00:00,51.25,-115.5,1.3771193
2019-10-02 23:00:00,51.25,-115.5,1.3391885
2019-10-03 00:00:00,51.25,-115.5,1.2422935
2019-10-03 01:00:00,51.25,-115.5,1.3835311
2019-10-03 02:00:00,51.25,-115.5,1.4010398
2019-10-03 03:00:00,51.25,-115.5,1.4381621
2019-10-03 04:00:00,51.25,-115.5,1.5717338
2019-10-03 05:00:00,51.25,-115.5,1.602774
2019-10-03 06:00:00,51.25,-115.5,1.6244121
2019-10-03 07:00:00,51.25,-115.5,1.6545874
2019-10-03 08:00:00,51.25,-115.5,1.7142087
2019-10-03 09:00:00,51.25,-115.5,1.7187485
2019-10-03 10:00:00,51.25,-115.5,1.6732779
2019-10-03 11:00:00,51.25,-115.5,1.7085733
2019-10-03 12:00:00,51.25,-115.5,1.7700942
2019-10-03 13:00:00,51.25,-115.5,1.8547469
2019-10-03 14:00:00,51.25,-115.5,1.8584684
2019-10-03 15:00:00,51.25,-115.5,1.6482543
2019-10-03 16:00:00,51.25,-115.5,1.4920295
2019-10-03 17:00:00,51.25,-115.5,1.6364133
2019-10-03 18:00:00,51.25,-115.5,1.7864585
2019-10-03 19:00:00,51.25,-115.5,1.892489
2019-10-03 20:00:00,51.25,-115.5,1.982434
2019-10-03 21:00:00,51.25,-115.5,2.038399
2019-10-03 22:00:00,51.25,-115.5,2.0529778
2019-10-03 23:00:00,51.25,-115.5,1.8824378
2019-10-04 00:00:00,51.25,-115.5,1.5887256
2019-10-04 01:00:00,51.25,-115.5,1.551228
2019-10-04 02:00:00,51.25,-115.5,1.5853144
2019-10-04 03:00:00,51.25,-115.5,1.6327477
2019-10-04 04:00:00,51.25,-115.5,1.6144757
2019-10-04 05:00:00,51.25,-115.5,1.6916927
2019-10-04 06:00:00,51.25,-115.5,1.7902243
2019-10-04 07:00:00,51.25,-115.5,1.846878
2019-10-04 08:00:00,51.25,-115.5,1.8669946
2019-10-04 09:00:00,51.25,-115.5,1.8808671
2019-10-04 10:00:00,51.25,-115.5,1.8731844
2019-10-04 11:00:00,51.25,-115.5,1.8624177
2019-10-04 12:00:00,51.25,-115.5,1.8247653
2019-10-04 13:00:00,51.25,-115.5,1.8480115
2019-10-04 14:00:00,51.25,-115.5,1.8465873
2019-10-04 15:00:00,51.25,-115.5,1.6921371
2019-10-04 16:00:00,51.25,-115.5,1.8464998
2019-10-04 17:00:00,51.25,-115.5,1.9926819
2019-10-04 18:00:00,51.25,-115.5,2.3735797
2019-10-04 19:00:00,51.25,-115.5,2.6529024
2019-10-04 20:00:00,51.25,-115.5,3.056371
2019-10-04 21:00:00,51.25,-115.5,2.9754376
2019-10-04 22:00:00,51.25,-115.5,2.7843773
2019-10-04 23:00:00,51.25,-115.5,2.528611
2019-10-05 00:00:00,51.25,-115.5,2.2026575
2019-10-05 01:00:00,51.25,-115.5,1.9512786
2019-10-05 02:00:00,51.25,-115.5,1.8938526
2019-10-05 03:00:00,51.25,-115.5,1.9486796
2019-10-05 04:00:00,51.25,-115.5,2.0828762
2019-10-05 05:00:00,51.25,-115.5,2.1175146
2019-10-05 06:00:00,51.25,-115.5,2.0484195
2019-10-05 07:00:00,51.25,-115.5,2.0196254
2019-10-05 08:00:00,51.25,-115.5,2.0834856
2019-10-05 09:00:00,51.25,-115.5,2.0868468
2019-10-05 10:00:00,51.25,-115.5,2.0719237
2019-10-05 11:00:00,51.25,-115.5,2.0268779
2019-10-05 12:00:00,51.25,-115.5,2.0291247
2019-10-05 13:00:00,51.25,-115.5,1.9801598
2019-10-05 14:00:00,51.25,-115.5,1.9341617
2019-10-05 15:00:00,51.25,-115.5,1.8007952
2019-10-05 16:00:00,51.25,-115.5,1.6191455
2019-10-05 17:00:00,51.25,-115.5,2.0084434
2019-10-05 18:00:00,51.25,-115.5,2.6514444
2019-10-05 19:00:00,51.25,-115.5,3.1404657
2019-10-05 20:00:00,51.25,-115.5,3.2546306
2019-10-05 21:00:00,51.25,-115.5,3.259561
2019-10-05 22:00:00,51.25,-115.5,3.017297
2019-10-05 23:00:00,51.25,-115.5,2.8536906
2019-10-06 00:00:00,51.25,-115.5,2.6029751
2019-10-06 01:00:00,51.25,-115.5,2.3747537
2019-10-06 02:00:00,51.25,-115.5,2.239157
2019-10-06 03:00:00,51.25,-115.5,2.2195485
2019-10-06 04:00:00,51.25,-115.5,2.1414669
2019-10-06 05:00:00,51.25,-115.5,2.1143413
2019-10-06 06:00:00,51.25,-115.5,2.0924802
2019-10-06 07:00:00,51.25,-115.5,2.1406026
2019-10-06 08:00:00,51.25,-115.5,2.1861446
2019-10-06 09:00:00,51.25,-115.5,2.204342
2019-10-06 10:00:00,51.25,-115.5,2.2376127
2019-10-06 11:00:00,51.25,-115.5,2.2562842
2019-10-06 12:00:00,51.25,-115.5,2.2851465
2019-10-06 13:00:00,51.25,-115.5,2.2749119
2019-10-06 14:00:00,51.25,-115.5,2.279731
2019-10-06 15:00:00,51.25,-115.5,2.0371623
2019-10-06 16:00:00,51.25,-115.5,2.2232108
2019-10-06 17:00:00,51.25,-115.5,2.5765288
2019-10-06 18:00:00,51.25,-115.5,2.602405
2019-10-06 19:00:00,51.25,-115.5,2.6757975
2019-10-06 20:00:00,51.25,-115.5,2.6823847
2019-10-06 21:00:00,51.25,-115.5,2.706417
2019-10-06 22:00:00,51.25,-115.5,2.6073935
2019-10-06 23:00:00,51.25,-115.5,2.4180744
2019-10-07 00:00:00,51.25,-115.5,2.1789064
2019-10-07 01:00:00,51.25,-115.5,2.235004
2019-10-07 02:00:00,51.25,-115.5,2.2767773
2019-10-07 03:00:00,51.25,-115.5,2.3067553
2019-10-07 04:00:00,51.25,-115.5,2.3674257
2019-10-07 05:00:00,51.25,-115.5,2.4366095
2019-10-07 06:00:00,51.25,-115.5,2.524915
2019-10-07 07:00:00,51.25,-115.5,2.5692613
2019-10-07 08:00:00,51.25,-115.5,2.583972
2019-10-07 09:00:00,51.25,-115.5,2.607192
2019-10-07 10:00:00,51.25,-115.5,2.583672
2019-10-07 11:00:00,51.25,-115.5,2.4449472
2019-10-07 12:00:00,51.25,-115.5,2.5227354
2019-10-07 13:00:00,51.25,-115.5,2.4688826
2019-10-07 14:00:00,51.25,-115.5,2.3739686
2019-10-07 15:00:00,51.25,-115.5,2.057549
2019-10-07 16:00:00,51.25,-115.5,2.0800097
2019-10-07 17:00:00,51.25,-115.5,2.6771405
2019-10-07 18:00:00,51.25,-115.5,3.1981432
2019-10-07 19:00:00,51.25,-115.5,3.4929662
2019-10-07 20:00:00,51.25,-115.5,3.5019007
2019-10-07 21:00:00,51.25,-115.5,3.3308306
2019-10-07 22:00:00,51.25,-115.5,2.869808
2019-10-07 23:00:00,51.25,-115.5,2.851376
2019-10-08 00:00:00,51.25,-115.5,2.4844403
2019-10-08 01:00:00,51.25,-115.5,2.3039386
2019-10-08 02:00:00,51.25,-115.5,1.6255105
2019-10-08 03:00:00,51.25,-115.5,0.8856606
2019-10-08 04:00:00,51.25,-115.5,0.49720433
2019-10-08 05:00:00,51.25,-115.5,0.84424055
2019-10-08 06:00:00,51.25,-115.5,1.4800752
2019-10-08 07:00:00,51.25,-115.5,1.5454185
2019-10-08 08:00:00,51.25,-115.5,1.4805483
2019-10-08 09:00:00,51.25,-115.5,1.3727343
2019-10-08 10:00:00,51.25,-115.5,1.2761884
2019-10-08 11:00:00,51.25,-115.5,1.4288484
2019-10-08 12:00:00,51.25,-115.5,1.6682888
2019-10-08 13:00:00,51.25,-115.5,1.5735804
2019-10-08 14:00:00,51.25,-115.5,1.4412043
2019-10-08 15:00:00,51.25,-115.5,1.6571553
2019-10-08 16:00:00,51.25,-115.5,1.4810282
2019-10-08 17:00:00,51.25,-115.5,1.749536
2019-10-08 18:00:00,51.25,-115.5,2.0002377
2019-10-08 19:00:00,51.25,-115.5,2.286151
2019-10-08 20:00:00,51.25,-115.5,2.0637605
2019-10-08 21:00:00,51.25,-115.5,2.0021899
2019-10-08 22:00:00,51.25,-115.5,1.8179324
2019-10-08 23:00:00,51.25,-115.5,1.5944066
2019-10-09 00:00:00,51.25,-115.5,1.3819829
2019-10-09 01:00:00,51.25,-115.5,1.3447232
2019-10-09 02:00:00,51.25,-115.5,1.199185
2019-10-09 03:00:00,51.25,-115.5,1.1398329
2019-10-09 04:00:00,51.25,-115.5,1.1091495
2019-10-09 05:00:00,51.25,-115.5,1.1757486
2019-10-09 06:00:00,51.25,-115.5,1.1797396
2019-10-09 07:00:00,51.25,-115.5,1.1899605
2019-10-09 08:00:00,51.25,-115.5,1.0262629
2019-10-09 09:00:00,51.25,-115.5,0.9302364
2019-10-09 10:00:00,51.25,-115.5,0.6273545
2019-10-09 11:00:00,51.25,-115.5,0.400782
2019-10-09 12:00:00,51.25,-115.5,0.27940717
2019-10-09 13:00:00,51.25,-115.5,0.344745
2019-10-09 14:00:00,51.25,-115.5,0.7250071
2019-10-09 15:00:00,51.25,-115.5,1.0933261
2019-10-09 16:00:00,51.25,-115.5,1.0804274
2019-10-09 17:00:00,51.25,-115.5,0.79638183
2019-10-09 18:00:00,51.25,-115.5,0.9418916
2019-10-09 19:00:00,51.25,-115.5,0.99848264
2019-10-09 20:00:00,51.25,-115.5,1.1701139
2019-10-09 21:00:00,51.25,-115.5,1.3363451
2019-10-09 22:00:00,51.25,-115.5,1.4399861
2019-10-09 23:00:00,51.25,-115.5,1.3774928
2019-10-10 00:00:00,51.25,-115.5,1.0101758
2019-10-10 01:00:00,51.25,-115.5,0.92832065
2019-10-10 02:00:00,51.25,-115.5,0.9827474
2019-10-10 03:00:00,51.25,-115.5,1.1917555
2019-10-10 04:00:00,51.25,-115.5,1.3460299
2019-10-10 05:00:00,51.25,-115.5,1.4958841
2019-10-10 06:00:00,51.25,-115.5,1.6348829
2019-10-10 07:00:00,51.25,-115.5,1.7230911
2019-10-10 08:00:00,51.25,-115.5,1.7575951
2019-10-10 09:00:00,51.25,-115.5,1.8226575
2019-10-10 10:00:00,51.25,-115.5,1.8902206
2019-10-10 11:00:00,51.25,-115.5,1.9236914
2019-10-10 12:00:00,51.25,-115.5,1.959243
2019-10-10 13:00:00,51.25,-115.5,1.9843783
2019-10-10 14:00:00,51.25,-115.5,1.9227229
2019-10-10 15:00:00,51.25,-115.5,1.8406554
2019-10-10 16:00:00,51.25,-115.5,1.5606632
2019-10-10 17:00:00,51.25,-115.5,1.328805
2019-10-10 18:00:00,51.25,-115.5,1.4368963
2019-10-10 19:00:00,51.25,-115.5,1.4165003
2019-10-10 20:00:00,51.25,-115.5,1.407096
2019-10-10 21:00:00,51.25,-115.5,1.4325448
2019-10-10 22:00:00,51.25,-115.5,1.474643
2019-10-10 23:00:00,51.25,-115.5,1.4329479
2019-10-11 00:00:00,51.25,-115.5,1.2142143
2019-10-11 01:00:00,51.25,-115.5,1.188885
2019-10-11 02:00:00,51.25,-115.5,1.3314605
2019-10-11 03:00:00,51.25,-115.5,1.5161636
2019-10-11 04:00:00,51.25,-115.5,1.6089576
2019-10-11 05:00:00,51.25,-115.5,1.6751382
2019-10-11 06:00:00,51.25,-115.5,1.7323072
2019-10-11 07:00:00,51.25,-115.5,1.8059015
2019-10-11 08:00:00,51.25,-115.5,1.8557444
2019-10-11 09:00:00,51.25,-115.5,1.8717308
2019-10-11 10:00:00,51.25,-115.5,2.006054
2019-10-11 11:00:00,51.25,-115.5,1.9589659
2019-10-11 12:00:00,51.25,-115.5,1.9349661
2019-10-11 13:00:00,51.25,-115.5,1.9357237
2019-10-11 14:00:00,51.25,-115.5,1.9381964
2019-10-11 15:00:00,51.25,-115.5,1.8552787
2019-10-11 16:00:00,51.25,-115.5,1.6122524
2019-10-11 17:00:00,51.25,-115.5,1.5302627
2019-10-11 18:00:00,51.25,-115.5,1.7009028
2019-10-11 19:00:00,51.25,-115.5,1.7747029
2019-10-11 20:00:00,51.25,-115.5,1.7886226
2019-10-11 21:00:00,51.25,-115.5,1.7627943
2019-10-11 22:00:00,51.25,-115.5,1.8843409
2019-10-11 23:00:00,51.25,-115.5,1.772859
2019-10-12 00:00:00,51.25,-115.5,1.68297
2019-10-12 01:00:00,51.25,-115.5,1.7963071
2019-10-12 02:00:00,51.25,-115.5,1.9058686
2019-10-12 03:00:00,51.25,-115.5,2.010119
2019-10-12 04:00:00,51.25,-115.5,2.0605483
2019-10-12 05:00:00,51.25,-115.5,2.1172445
2019-10-12 06:00:00,51.25,-115.5,2.1523397
2019-10-12 07:00:00,51.25,-115.5,2.1708837
2019-10-12 08:00:00,51.25,-115.5,2.2085645
2019-10-12 09:00:00,51.25,-115.5,2.2357016
2019-10-12 10:00:00,51.25,-115.5,2.256976
2019-10-12 11:00:00,51.25,-115.5,2.2461648
2019-10-12 12:00:00,51.25,-115.5,2.2268157
2019-10-12 13:00:00,51.25,-115.5,2.198651
2019-10-12 14:00:00,51.25,-115.5,2.1562603
2019-10-12 15:00:00,51.25,-115.5,2.0584443
2019-10-12 16:00:00,51.25,-115.5,1.6857681
2019-10-12 17:00:00,51.25,-115.5,1.7223616
2019-10-12 18:00:00,51.25,-115.5,1.8100764
2019-10-12 19:00:00,51.25,-115.5,1.8026654
2019-10-12 20:00:00,51.25,-115.5,1.7370197
2019-10-12 21:00:00,51.25,-115.5,1.6482852
2019-10-12 22:00:00,51.25,-115.5,1.6292758
2019-10-12 23:00:00,51.25,-115.5,1.4399494
2019-10-13 00:00:00,51.25,-115.5,1.3918409
2019-10-13 01:00:00,51.25,-115.5,1.3796983
2019-10-13 02:00:00,51.25,-115.5,1.4122481
2019-10-13 03:00:00,51.25,-115.5,1.3993837
2019-10-13 04:00:00,51.25,-115.5,1.3833315
2019-10-13 05:00:00,51.25,-115.5,1.3619137
2019-10-13 06:00:00,51.25,-115.5,1.2984962
2019-10-13 07:00:00,51.25,-115.5,1.2597086
2019-10-13 08:00:00,51.25,-115.5,1.1892755
2019-10-13 09:00:00,51.25,-115.5,1.2532276
2019-10-13 10:00:00,51.25,-115.5,1.3787863
2019-10-13 11:00:00,51.25,-115.5,1.3546172
2019-10-13 12:00:00,51.25,-115.5,1.371666
2019-10-13 13:00:00,51.25,-115.5,1.3461411
2019-10-13 14:00:00,51.25,-115.5,1.4024224
2019-10-13 15:00:00,51.25,-115.5,1.4098381
2019-10-13 16:00:00,51.25,-115.5,0.88074625
2019-10-13 17:00:00,51.25,-115.5,0.92258435
2019-10-13 18:00:00,51.25,-115.5,0.9559221
2019-10-13 19:00:00,51.25,-115.5,0.9915101
2019-10-13 20:00:00,51.25,-115.5,1.1033174
2019-10-13 21:00:00,51.25,-115.5,1.0908128
2019-10-13 22:00:00,51.25,-115.5,1.1886407
2019-10-13 23:00:00,51.25,-115.5,1.0055704
2019-10-14 00:00:00,51.25,-115.5,0.7939227
2019-10-14 01:00:00,51.25,-115.5,0.89965343
2019-10-14 02:00:00,51.25,-115.5,1.0309362
2019-10-14 03:00:00,51.25,-115.5,1.2134243
2019-10-14 04:00:00,51.25,-115.5,1.3768789
2019-10-14 05:00:00,51.25,-115.5,1.453941
2019-10-14 06:00:00,51.25,-115.5,1.5791448
2019-10-14 07:00:00,51.25,-115.5,1.617208
2019-10-14 08:00:00,51.25,-115.5,1.5977159
2019-10-14 09:00:00,51.25,-115.5,1.5469298
2019-10-14 10:00:00,51.25,-115.5,1.3376738
2019-10-14 11:00:00,51.25,-115.5,1.363571
2019-10-14 12:00:00,51.25,-115.5,1.3897964
2019-10-14 13:00:00,51.25,-115.5,1.4076518
2019-10-14 14:00:00,51.25,-115.5,1.4180557
2019-10-14 15:00:00,51.25,-115.5,1.4175327
2019-10-14 16:00:00,51.25,-115.5,0.9738802
2019-10-14 17:00:00,51.25,-115.5,0.9007245
2019-10-14 18:00:00,51.25,-115.5,1.4424125
2019-10-14 19:00:00,51.25,-115.5,1.349993
2019-10-14 20:00:00,51.25,-115.5,1.2595415
2019-10-14 21:00:00,51.25,-115.5,1.3405524
2019-10-14 22:00:00,51.25,-115.5,1.5876318
2019-10-14 23:00:00,51.25,-115.5,1.0874897
